# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Apr 19 11:24:48 2026
#
# User preference: *
#
# CONSTRAINT:  where (releasedate like '%2025%')
#
# COLUMN pl_name:        Planet Name
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN default_flag:   Default Parameter Set
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN pl_tranmiderr1: Transit Midpoint Upper Unc. [days]
# COLUMN pl_tranmiderr2: Transit Midpoint Lower Unc. [days]
# COLUMN pl_tranmidlim:  Transit Midpoint Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_imppar:      Impact Parameter
# COLUMN pl_impparerr1:  Impact Parameter Upper Unc.
# COLUMN pl_impparerr2:  Impact Parameter Lower Unc.
# COLUMN pl_impparlim:   Impact Parameter Limit Flag
# COLUMN pl_trandep:     Transit Depth [%]
# COLUMN pl_trandeperr1: Transit Depth Upper Unc. [%]
# COLUMN pl_trandeperr2: Transit Depth Lower Unc. [%]
# COLUMN pl_trandeplim:  Transit Depth Limit Flag
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN pl_trandurerr1: Transit Duration Upper Unc. [hours]
# COLUMN pl_trandurerr2: Transit Duration Lower Unc. [hours]
# COLUMN pl_trandurlim:  Transit Duration Limit Flag
# COLUMN pl_ratdor:      Ratio of Semi-Major Axis to Stellar Radius
# COLUMN pl_ratdorerr1:  Ratio of Semi-Major Axis to Stellar Radius Upper Unc.
# COLUMN pl_ratdorerr2:  Ratio of Semi-Major Axis to Stellar Radius Lower Unc.
# COLUMN pl_ratdorlim:   Ratio of Semi-Major Axis to Stellar Radius Limit Flag
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius
# COLUMN pl_ratrorerr1:  Ratio of Planet to Stellar Radius Upper Unc.
# COLUMN pl_ratrorerr2:  Ratio of Planet to Stellar Radius Lower Unc.
# COLUMN pl_ratrorlim:   Ratio of Planet to Stellar Radius Limit Flag
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,rastr,ra,decstr,dec,default_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,ttv_flag,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,st_refname,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,rowupdate,pl_pubdate,releasedate
K2-39 b,22h33m28.37s,338.3682095,-09d01m22.59s,-9.0229405,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,4.60808540736,0.00408883100,-0.00408883100,0,7.04461252,1.30954090,-1.30954090,0,,,,,,,,,2460807.33247700,0.01064087,-0.01064087,0,0,,,,,0.04355578,0.00463382,-0.00463382,0,8.9037215,0.6699032,-0.6699032,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,4911.00,25.00,-25.00,0,3.120570,,,0,4.438000,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.8310000,0.0250000,-0.0250000,8.5160000,0.0240000,-0.0240000,2025-09-25,2017-07,2025-09-25
K2-39 b,22h33m28.37s,338.3682095,-09d01m22.59s,-9.0229405,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,4.60547000000,0.00047000000,-0.00047000000,0,6.40000000,0.41000000,-0.17000000,0,,,,,,,,,2456985.42680000,0.00380000,-0.00380000,0,0,,,,,,,,,,,,,,,,,,,,,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,4915.00,100.00,-100.00,0,3.080000,0.140000,-0.140000,0,3.580000,0.080000,-0.080000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.8310000,0.0250000,-0.0250000,8.5160000,0.0240000,-0.0240000,2025-09-17,2025-06,2025-09-17
K2-55 b,22h15m00.45s,333.7518786,-17d15m02.88s,-17.2508002,1,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,2.84927100000,0.00002900000,-0.00002900000,0,4.43000000,0.29000000,-0.32000000,0,,,,,,,,,2456983.42290000,0.00040000,-0.00040000,0,0,,,,,,,,,,,,,,,,,,,,,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,4300.00,107.00,-100.00,0,0.715000,0.043000,-0.040000,0,4.566000,0.036000,-0.036000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13.5190000,0.0920000,-0.0920000,10.4710000,0.0250000,-0.0250000,2025-09-17,2025-06,2025-09-17
K2-61 b,22h38m41.96s,339.6748444,-13d33m36.16s,-13.5600447,1,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,2.57336000000,0.00016000000,-0.00016000000,0,1.92000000,0.11000000,-0.05000000,0,,,,,,,,,2456983.21400000,0.00220000,-0.00220000,0,0,,,,,,,,,,,,,,,,,,,,,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,5748.00,100.00,-100.00,0,0.995000,0.042000,-0.042000,0,4.380000,0.085000,-0.085000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13.1730000,0.0800000,-0.0800000,11.3850000,0.0240000,-0.0240000,2025-09-17,2025-06,2025-09-17
K2-62 b,22h17m27.48s,334.3645089,-12d11m14.92s,-12.1874776,1,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,6.67199000000,0.00018000000,-0.00018000000,0,2.02000000,0.17000000,-0.06000000,0,,,,,,,,,2456982.68500000,0.00100000,-0.00100000,0,0,,,,,,,,,,,,,,,,,,,,,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,4455.00,70.00,-70.00,0,0.696000,0.023000,-0.023000,0,4.570000,0.200000,-0.200000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.3910000,0.0800000,-0.0800000,9.6880000,0.0230000,-0.0230000,2025-09-17,2025-06,2025-09-17
K2-62 c,22h17m27.48s,334.3645089,-12d11m14.92s,-12.1874776,1,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,16.19697000000,0.00065000000,-0.00065000000,0,1.99000000,0.19000000,-0.07000000,0,,,,,,,,,2456991.54530000,0.00130000,-0.00130000,0,0,,,,,,,,,,,,,,,,,,,,,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,4455.00,70.00,-70.00,0,0.696000,0.023000,-0.023000,0,4.570000,0.200000,-0.200000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.3910000,0.0800000,-0.0800000,9.6880000,0.0230000,-0.0230000,2025-09-17,2025-06,2025-09-17
K2-66 b,22h06m06.40s,331.5266563,-10d42m41.53s,-10.7115362,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,5.06939000000,0.00053000000,-0.00053000000,0,2.75000000,0.16000000,-0.10000000,0,,,,,,,,,2456984.00750000,0.00370000,-0.00370000,0,0,,,,,,,,,,,,,,,,,,,,,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,5865.00,100.00,-100.00,0,1.790000,0.100000,-0.100000,0,3.990000,0.080000,-0.080000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.7100000,0.0260000,-0.0260000,10.6090000,0.0210000,-0.0210000,2025-09-17,2025-06,2025-09-17
K2-73 b,22h20m06.16s,335.0256620,-09d03m21.92s,-9.0560881,1,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,7.49556000000,0.00029000000,-0.00029000000,0,2.58000000,0.13000000,-0.06000000,0,,,,,,,,,2456987.67260000,0.00120000,-0.00120000,0,0,,,,,,,,,,,,,,,,,,,,,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,5867.00,100.00,-100.00,0,1.058000,0.039000,-0.039000,0,4.390000,0.081000,-0.081000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.3450000,0.0340000,-0.0340000,10.3220000,0.0210000,-0.0210000,2025-09-17,2025-06,2025-09-17
K2-79 b,03h41m01.42s,55.2559307,+13d31m09.07s,13.5191871,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,10.99497000000,0.00045000000,-0.00045000000,0,3.99000000,0.11000000,-0.07000000,0,,,,,,,,,2457070.24280000,0.00150000,-0.00150000,0,0,,,,,,,,,,,,,,,,,,,,,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,5853.00,100.00,-100.00,0,1.247000,0.045000,-0.045000,0,4.180000,0.081000,-0.081000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.1520000,0.0340000,-0.0340000,9.9070000,0.0180000,-0.0180000,2025-09-17,2025-06,2025-09-17
K2-85 b,03h57m51.56s,59.4648290,+18d27m53.82s,18.4649505,1,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,0.68453862616,0.00001000000,-0.00001000000,0,1.40000000,0.20000000,-0.20000000,0,,,,,,,,,2457065.36778000,0.00056000,-0.00056000,0,0,,,,,,,,,,,,,,,,,,,,,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,4232.00,70.00,-70.00,0,0.710000,0.100000,-0.100000,0,4.440000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.4160000,0.0690000,-0.0690000,9.4660000,0.0180000,-0.0180000,2025-09-17,2025-06,2025-09-17
K2-98 b,08h25m57.17s,126.4882114,+11d30m39.94s,11.5110933,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,10.13693000000,0.00046000000,-0.00046000000,0,4.93000000,0.13000000,-0.07000000,0,,,,,,,,,2457145.97960000,0.00160000,-0.00160000,0,0,,,,,,,,,,,,,,,,,,,,,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,6103.00,100.00,-100.00,0,1.565000,0.065000,-0.065000,0,4.120000,0.081000,-0.081000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.2160000,0.0570000,-0.0570000,10.8690000,0.0280000,-0.0280000,2025-09-17,2025-06,2025-09-17
K2-99 b,13h55m05.70s,208.7737624,-05d26m32.98s,-5.4424943,0,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,18.24901000000,0.00062000000,-0.00062000000,0,12.37000000,0.18000000,-0.10000000,0,,,,,,,,,2457233.82550000,0.00120000,-0.00120000,0,0,,,,,,,,,,,,,,,,,,,,,<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>,6053.00,100.00,-100.00,0,2.660000,0.110000,-0.110000,0,3.900000,0.080000,-0.080000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.1490000,0.0130000,-0.0130000,9.7200000,0.0210000,-0.0210000,2025-09-17,2025-06,2025-09-17
K2-99 b,13h55m05.70s,208.7737624,-05d26m32.98s,-5.4424943,1,<a refstr=SMITH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.510.5035S/abstract target=ref>Smith et al. 2022</a>,18.24783000000,0.00003000000,-0.00003000000,0,11.88151954,0.11208981,-0.11208981,0,0.220000,0.010000,-0.010000,0,88.60000,0.20000,-0.20000,0,2458182.71330000,0.00050000,-0.00050000,0,0,0.340000,0.050000,-0.050000,0,,,,,11.1000000,0.2000000,-0.2000000,0,13.100000,0.100000,-0.100000,0,0.04260000,0.00040000,-0.00040000,0,<a refstr=SMITH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.510.5035S/abstract target=ref>Smith et al. 2022</a>,6069.00,92.00,-92.00,0,2.550000,0.020000,-0.020000,0,3.783000,0.004000,-0.004000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.1490000,0.0130000,-0.0130000,9.7200000,0.0210000,-0.0210000,2025-02-24,2022-03,2025-02-24
KELT-1 b,00h01m26.90s,0.3620995,+39d23m01.66s,39.3837953,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,1.21749360000,0.00000030000,-0.00000030000,0,12.94380000,0.64572800,-0.64572800,0,,,,,,,,,2460610.03694100,0.00020050,-0.00020050,0,0,,,,,0.69690000,0.00402400,-0.00402400,0,2.5700000,0.0190000,-0.0190000,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,6596.04,156.59,-156.59,0,1.460000,0.070000,-0.070000,0,4.246700,0.091689,-0.091689,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.6320000,0.0070000,-0.0070000,9.4370000,0.0190000,-0.0190000,2025-05-05,2017-07,2025-05-05
KELT-10 b,18h58m11.61s,284.5483823,-47d00m11.91s,-47.0033072,0,<a refstr=STEINER_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...672A.134S/abstract target=ref>Steiner et al. 2023</a>,4.16624490000,0.00000320000,-0.00000320000,0,15.79345381,0.51561311,-0.57165802,0,,,,,87.82000,0.54000,-0.45000,0,2457175.04197000,0.00028000,-0.00029000,0,0,0.344000,0.065000,-0.075000,0,1.43500000,0.01800000,-0.02600000,0,3.7680000,0.0240000,-0.0310000,0,9.030000,0.270000,-0.200000,0,0.11978000,0.00076000,-0.00110000,0,<a refstr=STEINER_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...672A.134S/abstract target=ref>Steiner et al. 2023</a>,,,,,1.209000,0.047000,-0.035000,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.6170000,0.0080000,-0.0080000,9.3380000,0.0230000,-0.0230000,2025-03-18,2023-04,2025-03-18
KELT-11 b,10h46m49.66s,161.7069053,-09d23m57.71s,-9.3993646,1,<a refstr=MOUNZER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...668A...1M/abstract target=ref>Mounzer et al. 2022</a>,4.73620865000,0.00000377000,-0.00000377000,0,15.13212395,1.12089807,-1.12089807,0,0.000000,,,0,85.30000,0.02000,-0.02000,0,2455498.95898000,0.00178000,-0.00178000,0,0,,,,,,,,,7.1000000,0.0200000,-0.0200000,0,,,,,0.05190000,0.00260000,-0.00260000,0,<a refstr=MOUNZER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...668A...1M/abstract target=ref>Mounzer et al. 2022</a>,5375.00,25.00,-25.00,0,2.690000,0.040000,-0.040000,0,3.700000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,8.0400000,0.0300000,-0.0300000,6.1220000,0.0180000,-0.0180000,2025-06-11,2022-12,2025-06-11
KELT-18 b,14h26m05.72s,216.5238248,+59d26m39.38s,59.4442735,0,<a refstr=RUBENZAHL_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168..188R/abstract target=ref>Rubenzahl et al. 2024</a>,,,,,,,,,,,,,,,,,,,,,0,0.070000,0.009000,-0.009000,0,,,,,,,,,,,,,,,,,<a refstr=RUBENZAHL_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168..188R/abstract target=ref>Rubenzahl et al. 2024</a>,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.1600000,0.0050000,-0.0050000,9.2100000,0.0220000,-0.0220000,2025-05-19,2024-11,2025-05-19
KELT-23 A b,15h28m35.19s,232.1466406,+66d21m31.35s,66.3587097,0,<a refstr=GIACALONE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025PASP..137g4401G/abstract target=ref>Giacalone et al. 2025</a>,2.25528766600,0.00000005100,-0.00000005100,0,,,,,,,,,86.05200,0.05100,-0.05000,0,2459389.81637100,0.00001600,-0.00001600,0,0,0.524300,0.005300,-0.005300,0,,,,,,,,,7.615000,0.021000,-0.021000,0,0.13300000,0.00026000,-0.00026000,0,<a refstr=GIACALONE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025PASP..137g4401G/abstract target=ref>Giacalone et al. 2025</a>,5899.00,49.00,-49.00,0,0.996000,0.015000,-0.015000,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.3080000,0.0050000,-0.0050000,8.9040000,,,2025-09-17,2025-07,2025-09-17
KOI-134 b,19h42m20.78s,295.5865980,+45d21m53.77s,45.3649371,1,<a refstr=NABBIE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250702238N/abstract target=ref>Nabbie et al. 2025</a>,67.12770000000,0.00450000000,-0.00570000000,0,12.03844527,0.19055267,-0.19055267,0,0.160000,0.020000,-0.030000,0,89.58000,0.13000,-0.09300,0,,,,,1,0.386000,0.076000,-0.135000,0,,,,,11.3000000,0.9600000,-1.2000000,0,46.200000,5.500000,-4.500000,0,0.06618000,0.00046000,-0.00043000,0,<a refstr=NABBIE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250702238N/abstract target=ref>Nabbie et al. 2025</a>,6160.00,130.00,-130.00,0,1.667000,0.024000,-0.024000,0,4.110000,0.130000,-0.130000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13.7730000,0.1370000,-0.1370000,12.3220000,0.0180000,-0.0180000,2025-07-17,2025-06,2025-07-17
KOI-1783.01,19h17m21.95s,289.3414629,+46d59m17.36s,46.9881550,0,<a refstr=OFIR_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...90O/abstract target=ref>Ofir et al. 2025</a>,134.47852000000,0.00017000000,-0.00017000000,0,,,,,,,,,,,,,2455002.28140000,0.00100000,-0.00100000,0,1,0.924000,0.004000,-0.004000,0,,,,,,,,,94.200000,3.400000,-3.400000,0,0.07212000,0.00096000,-0.00096000,0,<a refstr=OFIR_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...90O/abstract target=ref>Ofir et al. 2025</a>,,,,,1.138000,0.020000,-0.018000,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13.9780000,0.0800000,-0.0800000,12.6210000,0.0200000,-0.0200000,2025-04-16,2025-02,2025-04-16
KOI-1783.02,19h17m21.95s,289.3414629,+46d59m17.36s,46.9881550,0,<a refstr=OFIR_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...90O/abstract target=ref>Ofir et al. 2025</a>,284.06310000000,0.00180000000,-0.00180000000,0,,,,,,,,,,,,,2455033.83620000,0.00340000,-0.00340000,0,1,0.888000,0.040000,-0.040000,0,,,,,,,,,143.400000,9.500000,-9.500000,0,0.04360000,0.00310000,-0.00310000,0,<a refstr=OFIR_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...90O/abstract target=ref>Ofir et al. 2025</a>,,,,,1.138000,0.020000,-0.018000,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13.9780000,0.0800000,-0.0800000,12.6210000,0.0200000,-0.0200000,2025-04-16,2025-02,2025-04-16
KOI-1831 d,19h05m53.15s,286.4714473,+49d38m56.74s,49.6490933,0,<a refstr=OFIR_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...90O/abstract target=ref>Ofir et al. 2025</a>,34.20578500000,0.00001500000,-0.00001500000,0,,,,,,,,,,,,,2454981.80509000,0.00037000,-0.00037000,0,0,0.319000,0.000120,-0.000120,0,,,,,,,,,48.562000,0.026000,-0.026000,0,0.01223500,0.00001200,-0.00001200,0,<a refstr=OFIR_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...90O/abstract target=ref>Ofir et al. 2025</a>,,,,,0.836000,0.007000,-0.005000,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14.2220000,0.0690000,-0.0690000,12.2910000,0.0250000,-0.0250000,2025-04-16,2025-02,2025-04-16
KOI-1843.03,19h00m03.15s,285.0131082,+40d13m15.44s,40.2209547,0,<a refstr=OFIR__AMP__DREIZLER_2013 href=https://ui.adsabs.harvard.edu/abs/2013A&A...555A..58O/abstract target=ref>Ofir &amp; Dreizler 2013</a>,0.17689300000,0.00000041000,-0.00000041000,0,0.63000000,,,0,,,,,76.20000,2.40000,-2.40000,0,2455214.14500000,0.00039000,-0.00039000,0,0,,,,,0.01230000,,,0,4.2500000,,,0,,,,,0.01116000,0.00068000,-0.00068000,0,<a refstr=OFIR__AMP__DREIZLER_2013 href=https://ui.adsabs.harvard.edu/abs/2013A&A...555A..58O/abstract target=ref>Ofir &amp; Dreizler 2013</a>,3673.00,,,0,0.520000,,,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15.2950000,0.0580000,-0.0580000,11.0560000,0.0170000,-0.0170000,2025-03-08,2013-07,2025-03-08
